econ_sector,econ_subsector,state,units,ghg,ghg_category,gwp,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,AK,Tg,Carbon Dioxide,CO2,1,0.002973893,0.003451388,0.003298143,0.009088206,0.008656821,0.009506854,0.007891691,0.008312345,0.002684558,0.004497839,0.004801008,0.00846274,0.009349474,0.011151097,0.013219146,0.012812254,0.014046808,0.004959634,0.003913987,0.0058685,0.018367041,0.019042438,0.020551274,0.021973356,0.020587805,0.003934364,0.004711655,0.003303087,0.004552781,0.00374972,0.004007533,0.004093521,0.004038773
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,AL,Tg,Carbon Dioxide,CO2,1,0.637306757,0.44659673,0.462840494,0.540045126,0.542573511,0.67566443,0.549230498,0.543911401,0.452771953,0.382973185,0.340319018,0.388377852,0.410697664,0.530859245,0.644575563,0.679343655,0.701636268,0.718579203,0.708934303,0.553163412,0.371712712,0.427514812,0.43144709,0.405321073,0.340277042,0.299992817,0.389062519,0.319967222,0.376199849,0.386686896,0.345479672,0.352673011,0.34795623
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,AR,Tg,Carbon Dioxide,CO2,1,0.753731353,0.719748716,0.990321663,0.932443517,0.92831079,1.304145437,1.122854223,1.195119148,1.337162672,1.097522142,1.118786925,1.273127008,1.314063608,2.075385292,2.423540271,2.895305113,2.926180533,2.771134439,2.527484525,1.138089375,1.41608221,1.333603483,1.347634477,1.488774994,1.333659547,1.203422661,1.228332217,0.916704155,1.130033607,1.070652975,1.032991224,1.052541614,1.038464528
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,AZ,Tg,Carbon Dioxide,CO2,1,0.380994867,0.267701314,0.259089203,0.238367948,0.279801446,0.339375232,0.316829402,0.359516614,0.315362556,0.342851577,0.280317971,0.36417227,0.403935763,0.250553293,0.23491519,0.261989847,0.28961416,0.267845211,0.387810778,0.49807109,0.58631214,0.648950953,0.608510462,0.582440776,0.598183777,0.449419097,0.566802478,0.490579221,0.400804367,0.437455263,0.392027528,0.398904696,0.393569595
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,CA,Tg,Carbon Dioxide,CO2,1,3.910308504,3.47899853,3.664056533,3.71720304,3.933247141,3.14312471,3.367649405,4.092854475,3.953924485,4.145793675,4.176496898,4.126296862,3.977815927,3.534485303,4.440907067,4.374770877,4.835444672,3.603793242,3.933159769,2.932382159,3.62422923,3.984139876,4.142218332,4.009574474,4.711126518,4.518358906,3.9141112,3.82517657,3.540273485,3.216633821,3.076691171,3.134477685,3.092556006
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,CO,Tg,Carbon Dioxide,CO2,1,0.619574679,0.629731969,0.849473661,0.786249336,0.731494997,0.704922457,0.803913649,0.800711269,0.80114375,0.583802649,0.562717032,0.5744379,0.604754875,0.719242562,0.662868095,0.687410157,0.713975384,0.703311089,0.71855372,0.677960111,0.723196609,0.746825795,0.654151882,0.542205489,0.62467014,0.534100141,0.45788369,0.483513407,0.516290171,0.574038263,0.50176884,0.512943983,0.506083678
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,CT,Tg,Carbon Dioxide,CO2,1,0.030883137,0.042828558,0.06874199,0.072792114,0.061071626,0.06542409,0.038631821,0.042740729,0.043511507,0.075856467,0.079264411,0.090603546,0.112849423,0.123843584,0.125443812,0.09977223,0.124945133,0.074892774,0.04836269,0.051596972,0.085683553,0.089869576,0.093611836,0.083655025,0.079247878,0.031868688,0.033209259,0.041394647,0.039977685,0.034793632,0.033136042,0.033844186,0.033391541
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,DC,Tg,Carbon Dioxide,CO2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,DE,Tg,Carbon Dioxide,CO2,1,0.086147327,0.102542614,0.068249874,0.055647922,0.06112553,0.045416101,0.06726654,0.065247797,0.0863583,0.083111305,0.085052796,0.077399996,0.094510984,0.090742804,0.093815712,0.107843051,0.097259667,0.099431933,0.063938837,0.096057653,0.134392289,0.155273922,0.136659654,0.131312667,0.133068595,0.101968414,0.09800584,0.089962395,0.087502965,0.097159217,0.081855483,0.08347923,0.082362747
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,FL,Tg,Carbon Dioxide,CO2,1,0.715604013,0.656688211,0.710958673,0.855238955,0.788350999,0.838632527,0.898083158,0.951648658,1.201331152,1.422883206,1.314862072,1.434036971,1.616324774,2.088220332,1.409419853,1.470334025,1.586231784,1.013021889,1.019969,1.28263324,2.770165046,1.63342055,1.563758256,1.715869233,1.37129066,1.229912474,1.229865955,1.219701372,1.13524132,0.99400541,0.671239926,0.683562648,0.674420425
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,GA,Tg,Carbon Dioxide,CO2,1,1.217072374,0.787140618,0.68213105,0.816485117,0.806685138,1.16693366,1.153436087,1.036886368,1.31196601,1.207952318,1.289079158,1.516266567,1.373441225,1.111845732,1.114716285,1.163095403,1.325074596,1.121461449,0.72813529,1.203413489,0.981416596,0.997485649,1.180909138,1.136671185,1.174985293,0.954620172,1.100932981,1.08487687,1.087302349,0.748093432,0.574637056,0.586472651,0.578628946
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,HI,Tg,Carbon Dioxide,CO2,1,0.153513783,0.125115055,0.132914791,0.188240057,0.177431458,0.128697518,0.147741754,0.13615407,0.174112337,0.151137886,0.159521326,0.109334869,0.103438618,0.076366374,0.083149153,0.071972475,0.080169326,0.074926002,0.058374927,0.079974943,0.056492814,0.056395537,0.051937402,0.050512438,0.045304809,0.051604168,0.016625992,0.025580923,0.018837739,0.037887944,0.036088698,0.036853444,0.036360552
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,IA,Tg,Carbon Dioxide,CO2,1,2.245223973,2.212238021,2.54575374,2.571258145,2.742863558,2.122680004,2.33759676,2.364963273,2.297486562,2.142267672,2.379063931,2.530663497,2.621688519,2.263716535,2.362084169,2.321361741,2.461791203,2.461407994,2.58067444,2.972915576,3.036741539,2.931190032,3.045676271,2.733557367,2.651138156,2.977104032,2.899043063,2.889025997,2.764267783,2.925413381,2.767213382,2.822380556,2.784632981
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,ID,Tg,Carbon Dioxide,CO2,1,0.911989859,0.989681832,0.765463294,0.712459814,0.641546084,0.596596284,0.563247951,0.588655939,0.490087402,0.594567961,0.592003451,0.656176478,0.710407406,0.697142144,0.789684409,0.936466607,0.923627671,0.927987255,0.811482175,0.974760978,1.074270644,1.12757709,1.019703365,0.99695636,1.089896368,0.821096413,0.806299914,0.763449976,0.847299303,0.630301632,0.685076339,0.698457386,0.689115955
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,IL,Tg,Carbon Dioxide,CO2,1,2.598716163,2.375284609,2.376043135,2.231991994,2.249687632,2.547946763,2.319131183,2.343467147,2.389892561,1.722924383,1.892215927,1.701733816,1.783285765,2.054192486,2.212788211,2.318195341,2.654791184,2.637817467,2.641701849,2.144636361,2.150403823,2.260639504,2.2396006,2.427909729,2.484050577,2.360159137,2.172187068,2.148138399,2.220161743,1.995504438,2.045387581,2.086231294,2.058329254
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,IN,Tg,Carbon Dioxide,CO2,1,1.16569387,1.32069792,1.054225089,1.064088188,1.01573139,1.269816101,1.069363387,1.129042901,1.14370066,0.973471455,0.901756296,1.03991193,1.072788235,1.602027025,1.670274809,1.759172678,1.586142854,1.923590995,1.607155363,1.536053878,1.313624239,1.680732545,1.752265469,1.479571633,1.622909694,1.361310489,1.39506996,1.523149463,1.460103421,1.497242125,1.292352007,1.317677014,1.300053908
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,KS,Tg,Carbon Dioxide,CO2,1,1.957842587,1.966078639,1.822528538,2.129103063,2.151355934,1.943303253,1.883392145,2.063852528,2.031207155,1.865753405,1.702803426,1.742372428,1.790025801,2.058943297,2.485595886,2.281463828,2.510171037,2.153183096,2.285112555,2.225391531,2.081105451,1.822624845,1.79510462,1.735410733,1.86522202,1.861801571,1.924892031,1.979413986,2.107525181,1.984320808,2.187705264,2.231196704,2.201355843
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,KY,Tg,Carbon Dioxide,CO2,1,0.69319181,0.606257883,0.718494038,0.893648723,0.829498737,0.734696775,0.665982718,0.756059949,0.710016085,0.509587691,0.495328067,0.606279377,0.636455954,0.660145071,0.786971755,0.795655393,0.889363287,0.736731505,0.53596993,0.564025703,0.428585872,0.452868749,0.442410375,0.393587731,0.400322127,0.286525878,0.320371534,0.299767829,0.367280716,0.388349523,0.428962022,0.438441904,0.432578018
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,LA,Tg,Carbon Dioxide,CO2,1,0.817748942,0.825978017,0.672080829,0.740676562,0.88726267,0.860255759,0.760816174,0.706622198,0.645738794,0.824401823,0.801487292,0.655568505,0.73664805,0.643470956,0.602299704,0.816041653,0.823913811,0.783453107,0.799003078,0.740540693,0.706286681,0.776727402,0.76036141,0.680828099,0.713269832,0.448346374,0.483418106,0.470366811,0.575292547,0.455976874,0.289633124,0.295834338,0.291877739
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MA,Tg,Carbon Dioxide,CO2,1,0.070670086,0.086570531,0.064426215,0.065819585,0.061160609,0.053788483,0.071103112,0.066551392,0.03870136,0.071427065,0.042680988,0.054747963,0.077221939,0.082804921,0.098516086,0.084437838,0.117440917,0.094564864,0.036801659,0.051186692,0.150472916,0.157688758,0.172710345,0.12177352,0.116947,0.019778125,0.015041674,0.019986732,0.021924576,0.01325583,0.016520492,0.016985753,0.01675858
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MD,Tg,Carbon Dioxide,CO2,1,0.281484228,0.269117166,0.260114405,0.279330419,0.25976072,0.310060255,0.303195772,0.289423359,0.273580233,0.323877838,0.30528252,0.261446228,0.227821197,0.306345928,0.328887578,0.352397518,0.376706858,0.296432667,0.232875094,0.192216159,0.268299808,0.278448904,0.285204485,0.250449947,0.249974167,0.145261592,0.12131834,0.131168973,0.125687499,0.167854316,0.153298993,0.156547571,0.154453845
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,ME,Tg,Carbon Dioxide,CO2,1,0.07512112,0.078549446,0.064489806,0.087801825,0.100444771,0.074504263,0.07424513,0.079575779,0.066224967,0.093072663,0.077681763,0.0885577,0.104819455,0.1564584,0.177550234,0.158790552,0.171516809,0.197213383,0.184856078,0.084879438,0.182198731,0.190004232,0.210819304,0.196837318,0.173353908,0.074714422,0.068122411,0.071087925,0.069494067,0.072155351,0.071819614,0.07317973,0.072200997
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MI,Tg,Carbon Dioxide,CO2,1,1.008930157,1.19555814,1.201416868,1.131686208,0.9991684,0.802341681,0.814334299,0.741222241,0.7077996,1.007544358,0.872113969,0.703634757,0.714593346,0.788646194,0.914982478,0.94664783,1.041071714,1.372351256,1.101760999,1.328514722,0.905396281,0.943532219,0.834543108,0.869869616,0.892524724,0.911362252,0.859725851,0.879408756,0.852926039,0.890113667,0.783254422,0.798992447,0.788306422
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MN,Tg,Carbon Dioxide,CO2,1,2.041018415,2.287140355,2.442553119,2.171682117,2.19056989,2.071896,1.861835804,2.434423987,2.083769999,1.738475675,1.514799802,1.669993221,1.525305638,1.615129471,1.621129602,1.683713349,1.636905647,2.074565759,1.765828796,2.570002622,2.438887713,2.333191651,2.308327508,2.392243239,2.412560466,2.045296718,2.051257782,2.155210467,2.256925001,2.453802475,2.243990988,2.287406995,2.256814356
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MO,Tg,Carbon Dioxide,CO2,1,1.138119292,0.993730927,0.964867722,1.014463475,1.114558669,1.053068642,0.998756229,1.021919083,0.967702922,1.062925077,0.931814672,0.892716022,1.020019771,1.360560726,1.790457239,1.90894949,2.179565485,2.105019575,1.643195669,1.663417084,1.396626877,1.382952045,1.479697545,1.222328131,1.304027168,1.577171563,1.649647129,1.519767278,1.681213975,1.289742885,1.223368933,1.243223334,1.226595999
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MS,Tg,Carbon Dioxide,CO2,1,1.355293141,1.372071037,0.92021324,0.774130249,0.883904765,1.108592783,0.977572118,1.109762449,1.139095223,0.895197073,0.859522158,0.888338372,0.89007995,0.834833124,0.962446153,0.956864463,0.992513832,0.85314458,0.575068024,0.730849386,0.906182597,0.852937207,1.194694254,1.228476758,1.117335696,0.788526322,0.586650096,0.774663396,0.698692141,0.727807337,0.693484317,0.704893024,0.695465521
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,MT,Tg,Carbon Dioxide,CO2,1,0.800165167,0.83957477,0.570565573,0.733322365,0.604254436,0.799468646,0.850226297,0.825738443,0.646333317,0.642422094,0.599978386,0.52435108,0.532880004,0.684723807,0.842096116,0.985380847,1.201119248,1.410159362,1.257407133,1.448836278,0.687289669,0.706076156,0.7280266,0.729909532,0.740526477,0.502337791,0.471396067,0.501293333,0.485743263,0.523539682,0.552162519,0.561040105,0.553536545
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NC,Tg,Carbon Dioxide,CO2,1,0.644910246,0.718498912,0.729579936,0.708337403,0.687350302,0.697373483,0.595630658,0.593870427,0.522267136,0.590736024,0.688340668,0.830621536,0.832459202,0.703280988,0.812406934,0.822372639,0.855868822,0.928980193,0.73693015,0.820593877,0.868709857,0.859569661,0.931064303,0.944675745,0.815827764,0.613500827,0.689633433,0.587313791,0.592902762,0.613392711,0.550283463,0.561430655,0.553921871
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,ND,Tg,Carbon Dioxide,CO2,1,1.392866273,1.414117248,1.340209772,1.377145769,1.460670717,1.312424866,1.194778555,1.037122546,1.093431544,1.004560769,1.144321799,1.242036677,1.147429032,1.247747793,1.483483203,1.489777347,1.462864668,1.457883227,1.645324781,1.561027036,1.559997645,1.745679035,1.616478517,1.617496054,1.55827042,1.822350702,1.492156734,1.656234989,1.377070032,1.548592571,1.790703919,1.818046504,1.793731268
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NE,Tg,Carbon Dioxide,CO2,1,2.375547215,2.350215939,2.223177939,2.210575677,2.536727598,2.073600241,1.936157557,1.998565853,2.04776805,1.709508029,1.896781679,2.09037329,2.266280851,2.510603515,2.776252926,2.658704789,2.716935656,2.672462368,2.671187618,2.2772819,1.996692559,1.981899674,2.627239631,2.288855517,2.001811421,2.078025649,2.022577728,2.051284629,1.786596393,1.832052037,1.84044794,1.872640766,1.847595366
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NH,Tg,Carbon Dioxide,CO2,1,0.028735886,0.055880368,0.036394703,0.032897636,0.035648843,0.028274868,0.027688986,0.031690939,0.01841523,0.040909067,0.05139579,0.065818013,0.071125841,0.087939484,0.093458013,0.092365505,0.092605622,0.069489218,0.073342093,0.052617144,0.04626007,0.054020553,0.055020883,0.046251603,0.053927717,0.016486514,0.014655423,0.015318914,0.0121418,0.014225219,0.00947198,0.009684796,0.009555268
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NJ,Tg,Carbon Dioxide,CO2,1,0.241549088,0.278798188,0.127493482,0.160587798,0.194220723,0.164620362,0.164878014,0.159177626,0.075472948,0.180702317,0.113790361,0.150625473,0.148068608,0.118389624,0.12709684,0.138114204,0.175465178,0.137259401,0.067874615,0.132434141,0.229637893,0.214922481,0.228099338,0.180019678,0.174313882,0.09263448,0.076575589,0.043546596,0.050478028,0.058047732,0.049718965,0.050728874,0.050050407
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NM,Tg,Carbon Dioxide,CO2,1,0.153445678,0.193120222,0.25030099,0.225292336,0.252817215,0.250805109,0.251945881,0.221534326,0.247784434,0.288077765,0.193642879,0.234523137,0.228193748,0.456375595,0.414109426,0.271864092,0.347185381,0.493329296,0.267747227,0.223769587,0.30773912,0.263663774,0.292494858,0.3073476,0.249229323,0.197913683,0.12500233,0.107896315,0.101128297,0.106673155,0.091838315,0.093973443,0.092716607
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NV,Tg,Carbon Dioxide,CO2,1,0.074134909,0.080329193,0.068989193,0.074148307,0.104358649,0.062657443,0.08051944,0.082891368,0.080264027,0.072236851,0.075935256,0.072346098,0.071057696,0.057314161,0.080630182,0.056297363,0.059879425,0.06683819,0.050347986,0.095406197,0.10519602,0.106397589,0.091570884,0.069898849,0.06399871,0.046447413,0.050473294,0.058975259,0.072316631,0.069123531,0.07620102,0.077472038,0.076435898
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,NY,Tg,Carbon Dioxide,CO2,1,0.713145105,0.741800184,0.75254885,0.833572359,0.708346846,0.5176586,0.513561568,0.535773442,0.572959316,0.616372756,0.630821301,0.57777392,0.66502305,0.765381593,0.890876479,0.914077633,1.019937524,0.982891962,0.634293123,0.612985329,0.647674589,0.76522809,0.796047067,0.67335951,0.701041331,0.444887955,0.376827222,0.386741126,0.400905653,0.429292621,0.437865548,0.445521469,0.439562898
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,OH,Tg,Carbon Dioxide,CO2,1,1.193112462,1.094714399,2.002329105,1.108003221,1.116173997,1.229978338,1.110953518,1.104675399,1.068570658,0.903550485,0.846738249,0.971997562,1.104693137,1.263324428,1.480303887,1.539361464,1.727190783,1.689511781,1.635824797,1.60037792,1.555231848,1.335317825,1.551711582,1.331192954,1.39888926,1.216976578,1.307318868,1.064857186,1.083430237,1.009579045,1.270782326,1.291098415,1.273830781
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,OK,Tg,Carbon Dioxide,CO2,1,0.732886427,0.712025111,1.066326205,0.976076945,0.999849674,1.10967208,1.124256579,1.11064995,1.055691484,0.914099531,0.936304447,0.852108071,0.923844527,0.814869947,1.014234297,1.010282822,1.197857989,1.071545744,0.878016409,0.858594529,0.797033056,0.594734701,0.686149203,0.599095366,0.640378706,0.37910777,0.564198655,0.608255251,0.327500153,0.329600376,0.327914169,0.338736254,0.334205869
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,OR,Tg,Carbon Dioxide,CO2,1,0.591130075,0.611684141,0.454232637,0.595536445,0.612280431,0.71681307,0.50191607,0.55535616,0.554257989,0.593432697,0.746589142,0.556419807,0.642761157,0.415000723,0.558083425,0.530350338,0.55649636,0.496251875,0.417130766,0.570020945,0.532174726,0.686004798,0.69997592,0.606796118,0.587060041,0.545976062,0.541364672,0.510442703,0.489484632,0.469596123,0.42681106,0.434261157,0.428453186
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,PA,Tg,Carbon Dioxide,CO2,1,0.719103882,0.71469329,0.77884282,0.670533978,0.54490973,0.491342349,0.450762417,0.456078849,0.431457822,0.533329997,0.468935368,0.472353859,0.510334672,0.606763195,0.806694783,0.825742488,1.135555861,1.075692845,0.722187551,0.854497597,1.171882081,1.145943571,1.13549368,1.063379945,1.118711038,0.672577188,0.690147156,0.688124792,0.625312475,0.657123205,0.546490564,0.55618268,0.548744085
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,RI,Tg,Carbon Dioxide,CO2,1,0.011593601,0.016283561,0.008206164,0.01120419,0.011206629,0.005411434,0.005948021,0.006222123,0.004374844,0.005889675,0.003084945,0.004841085,0.006146716,0.006228438,0.009444908,0.011118544,0.014172146,0.008618183,0.003836138,0.004044462,0.014432309,0.014791072,0.016135333,0.014989035,0.014246285,0.001007656,0.000697176,0.001886141,0.000984576,0.001382576,0.000874384,0.00091065,0.00089847
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,SC,Tg,Carbon Dioxide,CO2,1,0.432538161,0.569536809,0.381363445,0.280658304,0.255296625,0.264104562,0.33323574,0.303992895,0.260357852,0.247085071,0.252331563,0.323674157,0.337696919,0.36339194,0.432873949,0.544454675,0.468477826,0.380859188,0.301784836,0.232275796,0.185976494,0.220166345,0.206826544,0.189625632,0.208437542,0.172260006,0.21196838,0.201349208,0.239996202,0.274049332,0.28663112,0.291503785,0.287605104
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,SD,Tg,Carbon Dioxide,CO2,1,1.131792809,1.133094374,0.886111644,1.135698425,1.063136642,0.971495809,0.955720112,0.930172969,0.849709956,0.86626021,0.806790861,0.842086474,0.79811453,0.921035217,1.002109796,1.025244611,1.049904287,0.957601765,0.887378454,1.087330603,0.845529188,0.973328669,0.932393486,1.040338684,0.860673955,0.864693799,0.797605872,0.766334464,0.770567163,0.728460966,1.008832786,1.025637764,1.0119205
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,TN,Tg,Carbon Dioxide,CO2,1,0.701402353,0.66588212,0.64677073,0.66446934,0.756607032,0.824221668,0.745926348,0.882641084,0.78008155,0.513058806,0.53429619,0.486660573,0.471718667,0.515781934,0.679847537,0.710313884,0.846686813,0.869656949,0.54536444,0.565702988,0.414497559,0.398649734,0.504141336,0.387871749,0.375171647,0.34384204,0.365519194,0.460443354,0.38124892,0.370456244,0.344490702,0.350384828,0.34569865
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,TX,Tg,Carbon Dioxide,CO2,1,3.122972914,3.217445979,3.185927435,3.643981719,3.61845008,4.558172295,5.814101872,4.412735992,4.385234335,3.378574904,2.784244335,2.693981747,2.963507673,3.413574354,3.596781298,4.278080177,3.893897143,3.807423426,4.191585247,3.388832366,3.712821229,4.145745819,3.877078118,3.378455961,3.59288896,2.902298369,3.034264484,3.020550035,3.727942438,4.452353037,4.995857861,5.073924881,5.006064308
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,UT,Tg,Carbon Dioxide,CO2,1,0.142534477,0.17281812,0.203886714,0.230855116,0.22424863,0.220930893,0.221616015,0.272591784,0.254287381,0.171528875,0.178457929,0.198531243,0.183819798,0.29090479,0.198635319,0.199837184,0.205971717,0.19598543,0.137229121,0.196461454,0.117603947,0.129502946,0.134195745,0.141639091,0.142389868,0.124237168,0.114392819,0.139825,0.145981061,0.152259624,0.122820617,0.125080104,0.123407235
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,VA,Tg,Carbon Dioxide,CO2,1,0.512212589,0.507488904,0.560389239,0.649868861,0.554113806,0.565259076,0.578982279,0.548010942,0.511889804,0.565579802,0.532056909,0.515663076,0.527570083,0.618497404,0.71073913,0.757836261,0.78405828,0.648481443,0.520651842,0.411114509,0.367658948,0.404528735,0.399282286,0.385409538,0.397890843,0.316722192,0.337058774,0.283372448,0.257542479,0.245597839,0.224574622,0.22891617,0.225854559
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,VT,Tg,Carbon Dioxide,CO2,1,0.089196061,0.127652958,0.121360481,0.102957889,0.077429257,0.07437539,0.074956426,0.080108591,0.079437719,0.095088585,0.091724906,0.092107502,0.088769347,0.102190786,0.13510347,0.143638755,0.146927055,0.134453621,0.102467345,0.103581809,0.116205857,0.141704034,0.119189086,0.103928863,0.109534447,0.096843714,0.151161949,0.179917458,0.16362625,0.182589468,0.203305909,0.206677168,0.20391299
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,WA,Tg,Carbon Dioxide,CO2,1,0.897148811,0.904883451,0.83440298,0.704781281,0.578041359,0.711218282,0.704512707,0.642857162,0.715266311,0.548843393,0.50180249,0.633821505,0.560592808,0.568952996,0.691204029,0.705022875,1.285980422,1.090999716,1.272134069,1.136099529,0.932820592,0.891230027,0.902739187,1.022556398,0.898174715,1.001908056,0.884777605,0.931301405,0.991649259,1.028016657,0.964257619,0.980352822,0.967241216
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,WI,Tg,Carbon Dioxide,CO2,1,1.418452621,1.457913811,1.486834547,1.372286485,1.437674904,1.182036068,1.103030973,1.105222459,1.078096035,2.096232757,2.709338937,3.050670605,2.916038096,1.337063449,1.639730427,1.66509461,1.819594645,1.878525512,1.599125341,1.591252374,1.361703262,1.493932483,1.474212632,1.548227254,1.481454853,1.406820499,1.28576951,1.265452465,1.168163546,1.272944136,1.148651626,1.167862405,1.152242975
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,WV,Tg,Carbon Dioxide,CO2,1,0.106990462,0.093670577,0.084796934,0.079059965,0.087119355,0.076227479,0.077017918,0.067507003,0.067484136,0.080929016,0.056727817,0.061105658,0.053030308,0.060274606,0.089926549,0.092288,0.114837598,0.116944409,0.072307707,0.094169948,0.051968768,0.042365999,0.045618382,0.038699355,0.04106196,0.030967952,0.024418792,0.02179016,0.02572938,0.040353797,0.032021708,0.032737541,0.032299697
Agriculture,Carbon Dioxide from Fossil Fuel Combustion,WY,Tg,Carbon Dioxide,CO2,1,0.28009422,0.312238826,0.306074335,0.260912186,0.277194231,0.243423622,0.231432589,0.271853429,0.187058303,0.225072695,0.226412374,0.22076723,0.199706515,0.164390686,0.218868625,0.204370571,0.213980091,0.221706893,0.20854288,0.234039121,0.173446737,0.18465913,0.174440593,0.177677084,0.192376178,0.197716336,0.139110287,0.141512605,0.151896851,0.16158242,0.149812619,0.152431132,0.150392461
Agriculture,Enteric Fermentation,AK,Tg,Methane,CH4,28,0.000334685,0.000404411,0.000474137,0.000543863,0.00064584,0.000747816,0.000849793,0.000951769,0.001094534,0.001258713,0.001394545,0.001530378,0.00166621,0.001898191,0.002130172,0.002362152,0.002594133,0.002826114,0.002995957,0.0031658,0.003335643,0.003505486,0.003675329,0.003638967,0.003602605,0.003566242,0.00352988,0.003493518,0.003457156,0.003420794,0.003384432,0.00334807,0.003311708
Agriculture,Enteric Fermentation,AL,Tg,Methane,CH4,28,0.000253325,0.000306101,0.000358877,0.000411653,0.00048884,0.000566027,0.000643213,0.0007204,0.000828459,0.000952727,0.00105554,0.001158352,0.001261165,0.001179235,0.001097305,0.001015376,0.000933446,0.000851516,0.000797203,0.00074289,0.000688578,0.000634265,0.000579952,0.000534384,0.000488816,0.000443249,0.000397681,0.000352114,0.000306546,0.000260978,0.000215411,0.000169843,0.000124275
Agriculture,Enteric Fermentation,AR,Tg,Methane,CH4,28,0.000436847,0.000527857,0.000618867,0.000709877,0.000842982,0.000976086,0.001109191,0.001242295,0.001428639,0.001642933,0.001820228,0.001997523,0.002174819,0.002086905,0.001998992,0.001911079,0.001823166,0.001735252,0.001541475,0.001347697,0.00115392,0.000960142,0.000766365,0.000707909,0.000649454,0.000590998,0.000532543,0.000474087,0.000415632,0.000357177,0.000298721,0.000240266,0.00018181
Agriculture,Enteric Fermentation,AZ,Tg,Methane,CH4,28,0.000128974,0.000155844,0.000182713,0.000209583,0.00024888,0.000288178,0.000327475,0.000366773,0.000421789,0.000485056,0.000537401,0.000589745,0.000642089,0.000654057,0.000666024,0.000677991,0.000689958,0.000701926,0.000595601,0.000489277,0.000382952,0.000276628,0.000170303,0.000176901,0.000183498,0.000190095,0.000196693,0.00020329,0.000209887,0.000216485,0.000223082,0.000229679,0.000236277
Agriculture,Enteric Fermentation,CA,Tg,Methane,CH4,28,0.000836713,0.001011028,0.001185343,0.001359658,0.0016146,0.001869541,0.002124482,0.002379423,0.002736335,0.003146781,0.003486363,0.003825944,0.004165526,0.004455962,0.004746398,0.005036834,0.00532727,0.005617706,0.005168474,0.004719242,0.004270009,0.003820777,0.003371544,0.003339785,0.003308026,0.003276267,0.003244507,0.003212748,0.003180989,0.00314923,0.00311747,0.003085711,0.003053952
